"CONGLOME","VIVIENDA","HOGAR","UBIGEO","privacion_cocina","privacion_ilumina","privacion_comuni","privacion_electro","privacion_entreteni","puntaje","P101","P102","P1172.02","P207","P208A","P301A","MIEPERHO","Pobre_energético","ESTRATO","ingreso_pc_mensual","inseguridad_alimentaria","sexo_mujer","educacion_basica_completa","material_pared","estrato3","ingreso_pc_z","gasto_elec_z","distrito","provincia"
20559,125,11,"160112",1,0,0,1,0,0.53,1,7,13,1,40,6,3,1,7,168.626234266493,1,0,1,"Precario","Rural",-0.745819550639771,-0.509780243451456,"Belén","Maynas "
20559,126,11,"160112",1,0,0,0,0,0.4,1,7,11,1,33,5,4,1,7,369.741984049479,1,0,0,"Precario","Rural",-0.548559157577423,-0.545570466670473,"Belén","Maynas "
20559,128,11,"160112",1,0,0,1,0,0.53,1,7,0,1,47,6,6,1,7,800.957302517361,1,0,1,"Precario","Rural",-0.125610167718271,-0.742416694375072,"Belén","Maynas "
20559,127,11,"160112",1,0,0,0,1,0.53,1,1,0,1,31,6,4,1,7,546.321614583333,1,0,1,"Duradero","Rural",-0.37536453028693,-0.742416694375072,"Belén","Maynas "
18734,54,11,"160112",1,1,1,1,1,0.99,5,9,0,1,33,5,5,1,8,63.1862874348958,1,0,0,"Precario","Rural",-0.849238230573675,-0.742416694375072,"Belén","Maynas "
18734,55,11,"160112",1,0,0,0,0,0.4,1,7,11,1,54,5,6,1,8,549.230685763889,1,0,0,"Precario","Rural",-0.372511225535105,-0.545570466670473,"Belén","Maynas "
18734,56,11,"160112",1,0,0,1,0,0.53,1,7,11,1,36,5,6,1,8,152.76178656684,1,0,0,"Precario","Rural",-0.76137987941724,-0.545570466670473,"Belén","Maynas "
18734,57,11,"160112",1,0,1,1,0,0.66,1,7,9,1,45,5,6,1,8,156.278198242188,1,0,0,"Precario","Rural",-0.757930876790661,-0.581360689889491,"Belén","Maynas "
18602,54,11,"160113",1,0,0,0,0,0.4,1,1,59,1,64,9,7,1,2,1108.48716517857,1,0,1,"Duradero","Urbano",0.176024396717478,0.313394890585955,"San Juan Bautista","Maynas "
18609,86,11,"160113",1,0,0,0,0,0.4,1,1,67,1,39,9,5,1,2,798.440755208333,1,0,1,"Duradero","Urbano",-0.128078473218335,0.456555783462026,"San Juan Bautista","Maynas "
18639,33,11,"160113",1,0,0,1,0,0.53,1,7,20,1,31,6,4,1,2,584.819620768229,1,0,1,"Precario","Urbano",-0.337604524716289,-0.384514462184893,"San Juan Bautista","Maynas "
18639,134,11,"160113",1,0,0,0,0,0.4,1,1,55,2,34,7,7,1,2,940.189918154762,1,1,1,"Duradero","Urbano",0.0109533809713198,0.241814444147919,"San Juan Bautista","Maynas "
18639,13,11,"160113",1,0,0,1,0,0.53,1,9,10,1,25,6,3,1,2,1087.39811197917,1,0,1,"Precario","Urbano",0.155339617291122,-0.563465578279982,"San Juan Bautista","Maynas "
18645,3,11,"160113",1,0,0,0,0,0.4,1,1,81,2,62,8,3,1,2,1049.78504774306,1,1,1,"Duradero","Urbano",0.118447589473804,0.707087345995151,"San Juan Bautista","Maynas "
18645,16,11,"160113",1,0,0,1,1,0.66,1,1,50,2,33,6,6,1,2,305.713948567708,1,1,1,"Duradero","Urbano",-0.611359785871192,0.152338886100374,"San Juan Bautista","Maynas "
18645,51,11,"160113",1,0,0,1,0,0.53,1,1,33,1,69,10,6,1,2,590.217339409722,0,0,1,"Duradero","Urbano",-0.33231027947687,-0.151878011261277,"San Juan Bautista","Maynas "
18645,76,11,"160113",0,0,0,1,0,0.13,1,1,54,1,50,6,4,0,2,895.340169270833,1,0,1,"Duradero","Urbano",-0.0330366054078561,0.22391933253841,"San Juan Bautista","Maynas "
18570,14,11,"160113",1,0,0,0,0,0.4,1,1,45,1,62,9,4,1,2,580.13134765625,1,0,1,"Duradero","Urbano",-0.342202924383399,0.0628633280528297,"San Juan Bautista","Maynas "
18570,91,11,"160113",1,0,0,0,0,0.4,1,8,40,2,37,9,4,1,2,951.171630859375,0,1,1,"Precario","Urbano",0.02172457600178,-0.0266122299947149,"San Juan Bautista","Maynas "
18654,80,11,"160113",1,0,0,0,1,0.53,1,1,52,2,45,10,4,1,2,670.649007161458,1,1,1,"Duradero","Urbano",-0.253420473917197,0.188129109319392,"San Juan Bautista","Maynas "
18617,32,11,"160113",1,0,0,0,0,0.4,1,7,16,1,38,6,5,1,2,919.53828125,1,0,1,"Precario","Urbano",-0.00930236736072274,-0.456094908622929,"San Juan Bautista","Maynas "
18570,111,11,"160113",1,0,0,0,0,0.4,1,1,87,1,74,5,2,1,2,861.002766927083,1,0,0,"Duradero","Urbano",-0.0667157652467894,0.814458015652204,"San Juan Bautista","Maynas "
18570,161,11,"160113",1,0,0,0,0,0.4,1,1,99,1,61,8,5,1,2,736.827213541667,1,0,1,"Duradero","Urbano",-0.188510893156827,1.02919935496631,"San Juan Bautista","Maynas "
18637,122,11,"160113",1,0,0,0,0,0.4,1,1,19,1,62,6,6,1,2,648.712999131944,1,0,1,"Duradero","Urbano",-0.274935972185183,-0.402409573794402,"San Juan Bautista","Maynas "
18591,44,11,"160113",1,0,0,1,0,0.53,1,9,16,1,64,8,5,1,2,658.0529296875,0,0,1,"Precario","Urbano",-0.265775086602866,-0.456094908622929,"San Juan Bautista","Maynas "
18591,63,11,"160113",1,0,0,1,0,0.53,1,7,9,2,58,10,3,1,2,1594.79112413194,0,1,1,"Precario","Urbano",0.65300598664482,-0.581360689889491,"San Juan Bautista","Maynas "
18591,87,11,"160113",0,0,0,0,0,0,1,1,194,2,47,8,3,0,2,1078.388671875,1,1,1,"Duradero","Urbano",0.146502886711158,2.72923495786966,"San Juan Bautista","Maynas "
18591,110,11,"160113",0,0,0,1,1,0.26,1,1,0,1,24,9,1,1,2,1799.16959635417,0,0,1,"Duradero","Urbano",0.853466556279672,-0.742416694375072,"San Juan Bautista","Maynas "
18591,157,11,"160113",1,0,0,0,0,0.4,1,1,79,2,45,6,4,1,2,926.254150390625,0,1,1,"Duradero","Urbano",-0.00271524035617692,0.671297122776133,"San Juan Bautista","Maynas "
18591,177,11,"160113",1,0,0,0,0,0.4,1,1,60,1,44,10,4,1,2,1399.59895833333,1,0,1,"Duradero","Urbano",0.461555623410352,0.331290002195464,"San Juan Bautista","Maynas "
18637,100,11,"160113",0,0,0,0,0,0,1,1,37,2,51,11,4,0,2,1487.40348307292,0,1,1,"Duradero","Urbano",0.547676949469959,-0.0802975648232416,"San Juan Bautista","Maynas "
18654,114,11,"160113",1,1,0,1,1,0.86,1,8,0,2,31,5,3,1,2,443.892333984375,1,1,0,"Precario","Urbano",-0.475830257977807,-0.742416694375072,"San Juan Bautista","Maynas "
18620,105,11,"160113",0,0,0,0,0,0,1,1,80,2,53,10,2,0,2,2724.48307291667,0,1,1,"Duradero","Urbano",1.76104192165788,0.689192234385642,"San Juan Bautista","Maynas "
18654,14,11,"160113",1,0,0,0,1,0.53,1,8,23,2,47,6,4,1,2,1229.29256184896,1,1,1,"Precario","Urbano",0.294513973277082,-0.330829127356366,"San Juan Bautista","Maynas "
18570,38,11,"160113",1,0,0,0,0,0.4,1,8,51,1,45,6,7,1,2,692.484561011905,1,0,1,"Precario","Urbano",-0.232003504137749,0.170233997709883,"San Juan Bautista","Maynas "
18570,56,11,"160113",1,0,0,0,0,0.4,1,8,50,1,51,6,7,1,2,520.048037574405,1,0,1,"Precario","Urbano",-0.401134447031529,0.152338886100374,"San Juan Bautista","Maynas "
18629,38,11,"160113",1,0,0,1,0,0.53,1,1,13,2,67,9,3,1,2,889.793294270833,1,1,1,"Duradero","Urbano",-0.0384771477022731,-0.509780243451456,"San Juan Bautista","Maynas "
18629,77,11,"160113",1,0,0,0,0,0.4,1,1,120,1,46,7,5,1,2,1568.26848958333,1,0,1,"Duradero","Urbano",0.626991786753695,1.404996698766,"San Juan Bautista","Maynas "
18629,96,11,"160113",1,0,0,0,0,0.4,1,7,195,1,45,10,5,1,2,1927.93567708333,0,0,1,"Precario","Urbano",0.979764211859316,2.74713006947917,"San Juan Bautista","Maynas "
18629,115,11,"160113",1,0,0,0,0,0.4,1,7,38,1,60,4,2,1,2,828.595458984375,0,0,0,"Precario","Urbano",-0.0985018302853019,-0.0624024532137327,"San Juan Bautista","Maynas "
18629,154,11,"160113",1,0,0,0,0,0.4,1,1,25,2,56,8,3,1,2,875.703884548611,1,1,1,"Duradero","Urbano",-0.0522964656961199,-0.295038904137349,"San Juan Bautista","Maynas "
18620,31,11,"160113",1,0,0,0,0,0.4,1,1,72,1,59,7,4,1,2,603.931274414062,0,0,1,"Duradero","Urbano",-0.318859238410684,0.54603134150957,"San Juan Bautista","Maynas "
18620,77,11,"160113",0,0,0,1,0,0.13,1,1,150,1,40,10,5,0,2,520.492122395833,1,0,1,"Duradero","Urbano",-0.40069887524502,1.94185004705127,"San Juan Bautista","Maynas "
18607,83,11,"160113",1,0,0,1,0,0.53,1,5,12,2,77,6,5,1,2,517.91689453125,1,1,1,"Precario","Urbano",-0.403224736403786,-0.527675355060965,"San Juan Bautista","Maynas "
18654,97,11,"160113",1,0,0,1,0,0.53,1,1,32,1,54,9,4,1,2,392.584798177083,1,0,1,"Duradero","Urbano",-0.526154236539048,-0.169773122870786,"San Juan Bautista","Maynas "
18648,66,11,"160113",0,0,0,0,0,0,1,7,28,1,40,6,4,0,2,614.803751627604,1,0,1,"Precario","Urbano",-0.308195184844422,-0.241353569308822,"San Juan Bautista","Maynas "
18569,15,11,"160113",0,0,0,1,0,0.13,1,1,0,1,79,4,1,0,2,488.472208658854,1,0,0,"Duradero","Urbano",-0.432104972362698,-0.742416694375072,"San Juan Bautista","Maynas "
18569,33,11,"160113",1,0,0,1,0,0.53,1,1,29,2,57,3,2,1,2,842.983072916667,1,1,0,"Duradero","Urbano",-0.0843900246083442,-0.223458457699313,"San Juan Bautista","Maynas "
18569,66,11,"160113",1,0,0,0,0,0.4,1,1,76,2,44,10,3,1,2,1950.08203125,1,1,1,"Duradero","Urbano",1.00148602396269,0.617611787947606,"San Juan Bautista","Maynas "
18569,116,11,"160113",1,0,0,1,1,0.66,1,1,130,2,71,6,4,1,2,678.607828776042,1,1,1,"Duradero","Urbano",-0.245614221638596,1.58394781486109,"San Juan Bautista","Maynas "
18624,55,11,"160113",0,0,0,0,0,0,1,1,146,2,42,10,5,0,2,1825.29205729167,0,1,1,"Duradero","Urbano",0.879088253823735,1.87026960061323,"San Juan Bautista","Maynas "
18624,40,11,"160113",0,0,0,0,0,0,1,1,56,1,44,9,4,0,2,684.934977213542,1,0,1,"Duradero","Urbano",-0.239408363623539,0.259709555757428,"San Juan Bautista","Maynas "
18624,62,11,"160113",1,0,0,1,0,0.53,1,1,45,1,40,6,5,1,2,343.042317708333,1,0,1,"Duradero","Urbano",-0.574746995589966,0.0628633280528297,"San Juan Bautista","Maynas "
18569,130,11,"160113",1,0,0,1,0,0.53,1,1,25,1,47,8,7,1,2,435.762788318452,1,0,1,"Duradero","Urbano",-0.483803961555019,-0.295038904137349,"San Juan Bautista","Maynas "
18569,83,11,"160113",1,0,0,0,0,0.4,1,1,108,2,53,7,5,1,2,1463.91666666667,1,1,1,"Duradero","Urbano",0.524640371573502,1.19025535945189,"San Juan Bautista","Maynas "
18609,8,11,"160113",0,0,0,1,0,0.13,1,1,12,1,58,8,2,0,2,2018.85400390625,1,0,1,"Duradero","Urbano",1.0689396489149,-0.527675355060965,"San Juan Bautista","Maynas "
18617,84,11,"160113",0,0,0,0,0,0,1,1,65,2,52,5,4,0,2,1184.15519205729,1,1,0,"Duradero","Urbano",0.250241879636916,0.420765560243008,"San Juan Bautista","Maynas "
18622,22,11,"160113",1,0,0,0,0,0.4,1,1,61,2,66,10,7,1,2,890.549293154762,1,1,1,"Duradero","Urbano",-0.0377356411958988,0.349185113804972,"San Juan Bautista","Maynas "
18577,93,11,"160113",1,0,0,0,0,0.4,1,1,117,2,29,10,2,1,2,1558.80403645833,0,1,1,"Duradero","Urbano",0.617708765679651,1.35131136393747,"San Juan Bautista","Maynas "
18617,15,11,"160113",0,0,0,0,0,0,1,1,253,1,40,10,5,0,2,2045.43125,1,0,1,"Duradero","Urbano",1.09500741345659,3.78504654283068,"San Juan Bautista","Maynas "
18617,50,11,"160113",0,0,0,0,0,0,1,1,84,1,29,9,4,0,2,668.986775716146,0,0,1,"Duradero","Urbano",-0.255050840651859,0.760772680823677,"San Juan Bautista","Maynas "
18617,102,11,"160113",1,0,0,0,1,0.53,1,1,79,1,43,10,6,1,2,1092.14192708333,1,0,1,"Duradero","Urbano",0.159992494219322,0.671297122776133,"San Juan Bautista","Maynas "
18655,27,11,"160113",1,0,0,0,0,0.4,1,9,66,1,37,6,4,1,2,1137.84212239583,1,0,1,"Precario","Urbano",0.204816624105208,0.438660671852517,"San Juan Bautista","Maynas "
18655,39,11,"160113",1,0,1,1,0,0.66,1,7,15,1,60,4,1,1,2,1334.16666666667,1,0,0,"Precario","Urbano",0.397377658297902,-0.473990020232438,"San Juan Bautista","Maynas "
18655,49,11,"160113",1,0,1,0,0,0.53,1,9,30,2,58,5,3,1,2,1351.91970486111,1,1,0,"Precario","Urbano",0.414790373592779,-0.205563346089804,"San Juan Bautista","Maynas "
18655,57,11,"160113",1,0,0,1,1,0.66,1,7,15,2,36,6,4,1,2,249.384684244792,1,1,1,"Precario","Urbano",-0.666609227216494,-0.473990020232438,"San Juan Bautista","Maynas "
18586,2,11,"160113",1,0,0,0,0,0.4,1,9,8,2,45,5,4,1,2,723.48388671875,1,1,0,"Precario","Urbano",-0.201598430541085,-0.599255801499,"San Juan Bautista","Maynas "
18586,34,11,"160113",1,0,0,1,1,0.66,1,9,9,2,64,4,2,1,2,495.827473958333,1,1,0,"Precario","Urbano",-0.424890706321283,-0.581360689889491,"San Juan Bautista","Maynas "
18586,49,11,"160113",1,0,0,0,0,0.4,1,1,31,2,36,5,2,1,2,823.264892578125,0,1,0,"Duradero","Urbano",-0.103730210587076,-0.187668234480295,"San Juan Bautista","Maynas "
18586,65,11,"160113",1,0,0,0,0,0.4,1,1,35,1,64,6,5,1,2,267.479443359375,1,0,1,"Duradero","Urbano",-0.6488613417368,-0.116087788042259,"San Juan Bautista","Maynas "
18586,81,11,"160113",0,0,0,0,0,0,1,1,63,1,62,11,3,0,2,957.805555555556,0,0,1,"Duradero","Urbano",0.0282313294237604,0.38497533702399,"San Juan Bautista","Maynas "
18586,97,11,"160113",1,0,0,0,1,0.53,1,7,23,1,35,4,5,1,2,433.101985677083,1,0,0,"Precario","Urbano",-0.486413757035801,-0.330829127356366,"San Juan Bautista","Maynas "
18615,177,11,"160113",1,0,0,0,0,0.4,1,1,146,1,62,10,3,1,2,1733.29286024306,1,0,1,"Duradero","Urbano",0.788852666651612,1.87026960061323,"San Juan Bautista","Maynas "
18615,211,11,"160113",0,0,0,0,0,0,1,1,98,1,35,7,5,0,2,1009.7353515625,1,0,1,"Duradero","Urbano",0.0791656395562629,1.0113042433568,"San Juan Bautista","Maynas "
18655,18,11,"160113",1,0,0,1,0,0.53,1,7,18,1,40,8,5,1,2,329.2634765625,1,0,1,"Precario","Urbano",-0.588261698557305,-0.420304685403911,"San Juan Bautista","Maynas "
18624,186,11,"160113",1,0,0,1,0,0.53,1,1,23,1,48,5,4,1,2,1205.94702148438,1,0,0,"Duradero","Urbano",0.271615963183195,-0.330829127356366,"San Juan Bautista","Maynas "
18624,48,11,"160113",1,0,0,0,0,0.4,1,1,110,1,26,8,7,1,2,1311.15550595238,0,0,1,"Duradero","Urbano",0.374807617849956,1.22604558267091,"San Juan Bautista","Maynas "
18617,67,11,"160113",1,0,0,0,0,0.4,1,1,45,1,39,6,5,1,2,596.3150390625,1,0,1,"Duradero","Urbano",-0.32632947175007,0.0628633280528297,"San Juan Bautista","Maynas "
18615,2,11,"160113",1,0,0,0,0,0.4,1,8,59,2,42,8,7,1,2,551.209402901786,1,1,1,"Precario","Urbano",-0.370570440087909,0.313394890585955,"San Juan Bautista","Maynas "
18615,39,11,"160113",1,0,0,0,0,0.4,1,1,99,1,60,6,4,1,2,841.20947265625,1,0,1,"Duradero","Urbano",-0.0861296252357579,1.02919935496631,"San Juan Bautista","Maynas "
18615,245,11,"160113",1,0,0,0,0,0.4,1,1,140,1,57,9,4,1,2,1589.06754557292,0,0,1,"Duradero","Urbano",0.647392128170308,1.76289893095618,"San Juan Bautista","Maynas "
18584,85,11,"160113",1,0,1,0,0,0.53,1,8,76,1,45,3,4,1,2,808.765462239583,1,0,0,"Precario","Urbano",-0.11795168916768,0.617611787947606,"San Juan Bautista","Maynas "
18584,101,11,"160113",0,0,0,1,1,0.26,1,1,84,2,23,9,2,1,2,626.830769856771,1,1,1,"Duradero","Urbano",-0.29639872262894,0.760772680823677,"San Juan Bautista","Maynas "
18605,20,11,"160113",0,0,0,1,0,0.13,1,1,70,1,59,8,5,0,2,480.46630859375,1,0,1,"Duradero","Urbano",-0.439957400605461,0.510241118290553,"San Juan Bautista","Maynas "
18605,227,11,"160113",1,0,0,0,0,0.4,1,1,110,1,54,6,9,1,2,198.637351707176,1,0,1,"Duradero","Urbano",-0.716383741515038,1.22604558267091,"San Juan Bautista","Maynas "
18605,168,11,"160113",1,0,0,1,1,0.66,1,1,14,1,71,8,5,1,2,829.152278645833,1,0,1,"Duradero","Urbano",-0.0979556847675956,-0.491885131841947,"San Juan Bautista","Maynas "
18648,99,11,"160113",1,0,0,0,0,0.4,1,8,42,1,42,9,5,1,2,801.937890625,1,0,1,"Precario","Urbano",-0.124648377327644,0.00917799322430298,"San Juan Bautista","Maynas "
18620,81,11,"160113",0,0,0,1,0,0.13,1,1,0,1,37,9,2,0,2,2007.41666666667,1,0,1,"Duradero","Urbano",1.05772156359885,-0.742416694375072,"San Juan Bautista","Maynas "
18584,4,11,"160113",0,0,0,0,0,0,1,1,69,1,49,8,4,0,2,1026.12817382812,0,0,1,"Duradero","Urbano",0.0952442140438785,0.492346006681044,"San Juan Bautista","Maynas "
18622,14,11,"160113",0,0,0,0,0,0,1,1,50,1,71,9,4,0,2,1670.68977864583,1,0,1,"Duradero","Urbano",0.727449676104588,0.152338886100374,"San Juan Bautista","Maynas "
18622,16,11,"160113",1,0,0,0,0,0.4,1,1,131,1,67,10,4,1,2,918.814697265625,1,0,1,"Duradero","Urbano",-0.0100120803559777,1.6018429264706,"San Juan Bautista","Maynas "
18622,30,11,"160113",1,0,0,0,0,0.4,1,1,0,2,43,9,5,1,2,1233.70455729167,1,1,1,"Duradero","Urbano",0.298841391473604,-0.742416694375072,"San Juan Bautista","Maynas "
18622,33,11,"160113",0,0,0,0,0,0,1,1,67,1,70,11,2,0,2,3938.25423177083,1,0,1,"Duradero","Urbano",2.95154528174614,0.456555783462026,"San Juan Bautista","Maynas "
18622,34,11,"160113",0,0,0,0,0,0,1,1,76,1,64,10,3,0,2,2563.64322916667,0,0,1,"Duradero","Urbano",1.60328535195886,0.617611787947606,"San Juan Bautista","Maynas "
18593,3,11,"160113",1,0,0,1,0,0.53,1,1,38,1,29,6,4,1,2,931.519856770833,1,0,1,"Duradero","Urbano",0.00244952327586901,-0.0624024532137327,"San Juan Bautista","Maynas "
18593,48,11,"160113",0,0,0,0,0,0,1,1,76,1,54,10,4,0,2,1027.60384114583,1,0,1,"Duradero","Urbano",0.0966915930553905,0.617611787947606,"San Juan Bautista","Maynas "
18593,69,13,"160113",0,0,0,0,0,0,1,1,65,1,40,6,7,0,2,764.928989955357,1,0,1,"Duradero","Urbano",-0.160947823297324,0.420765560243008,"San Juan Bautista","Maynas "
18593,69,23,"160113",0,0,0,1,1,0.26,8,9,19,1,25,6,2,1,2,1812.29801432292,1,0,1,"Precario","Urbano",0.866343304578086,-0.402409573794402,"San Juan Bautista","Maynas "
18593,69,33,"160113",0,0,0,1,1,0.26,8,9,20,1,19,6,3,1,2,1016.99869791667,1,0,1,"Precario","Urbano",0.0862897487238289,-0.384514462184893,"San Juan Bautista","Maynas "
18648,78,11,"160113",1,1,0,0,0,0.6,1,9,0,2,35,6,4,1,2,186.155741373698,1,1,1,"Precario","Urbano",-0.728626081376982,-0.742416694375072,"San Juan Bautista","Maynas "
18595,42,11,"160113",1,0,0,1,1,0.66,1,7,6,1,45,5,6,1,2,232.944769965278,1,0,0,"Precario","Urbano",-0.682733990971632,-0.635046024718018,"San Juan Bautista","Maynas "
18605,256,11,"160113",0,0,0,0,0,0,1,1,92,1,51,10,3,0,2,3054.88454861111,0,0,1,"Duradero","Urbano",2.08510965396723,0.903933573699749,"San Juan Bautista","Maynas "
20763,67,11,"160113",1,0,1,0,0,0.53,1,1,50,2,44,8,5,1,2,458.736783854167,0,1,1,"Duradero","Urbano",-0.461270373835123,0.152338886100374,"San Juan Bautista","Maynas "
18577,18,11,"160113",0,0,0,1,0,0.13,1,1,18,1,37,6,3,0,2,754.077690972222,0,0,1,"Duradero","Urbano",-0.171591104616464,-0.420304685403911,"San Juan Bautista","Maynas "
18577,37,12,"160113",1,0,0,0,0,0.4,1,1,45,2,39,7,4,1,2,3140.60416666667,1,1,1,"Duradero","Urbano",2.1691860406701,0.0628633280528297,"San Juan Bautista","Maynas "
18577,37,22,"160113",1,0,0,0,0,0.4,8,9,30,1,43,6,4,1,2,772.479736328125,0,0,1,"Precario","Urbano",-0.153541823523494,-0.205563346089804,"San Juan Bautista","Maynas "
18577,74,11,"160113",0,0,0,0,0,0,1,1,95,2,25,11,4,0,2,4327.47623697917,0,1,1,"Duradero","Urbano",3.33330596343695,0.957618908528276,"San Juan Bautista","Maynas "
18648,59,11,"160113",1,0,0,1,0,0.53,1,8,28,2,68,9,6,1,2,384.597140842014,1,1,1,"Precario","Urbano",-0.53398877176199,-0.241353569308822,"San Juan Bautista","Maynas "
18648,54,11,"160113",1,0,0,0,0,0.4,1,7,44,1,87,6,3,1,2,458.722222222222,1,0,1,"Precario","Urbano",-0.461284656322914,0.0449682164433208,"San Juan Bautista","Maynas "
18577,113,11,"160113",0,0,0,1,0,0.13,1,1,20,1,66,6,5,0,2,640.084049479167,1,0,1,"Duradero","Urbano",-0.283399506254787,-0.384514462184893,"San Juan Bautista","Maynas "
18577,132,11,"160113",1,0,0,0,0,0.4,1,8,90,2,64,7,5,1,2,712.307552083333,1,1,1,"Precario","Urbano",-0.212560516631098,0.868143350480731,"San Juan Bautista","Maynas "
18593,36,11,"160113",1,0,0,1,0,0.53,1,7,35,2,50,6,4,1,2,878.748372395833,1,1,1,"Precario","Urbano",-0.0493103401934448,-0.116087788042259,"San Juan Bautista","Maynas "
18593,78,11,"160113",1,0,0,1,0,0.53,1,1,0,2,44,6,4,1,2,599.4375,1,1,1,"Duradero","Urbano",-0.323266867888773,-0.742416694375072,"San Juan Bautista","Maynas "
18593,87,11,"160113",0,0,0,1,1,0.26,1,8,9,1,26,5,4,1,2,445.274047851562,1,0,0,"Precario","Urbano",-0.474475031344214,-0.581360689889491,"San Juan Bautista","Maynas "
18620,67,11,"160113",0,0,0,0,0,0,1,1,126,1,59,9,3,0,2,1299.55555555556,0,0,1,"Duradero","Urbano",0.363430036644851,1.51236736842305,"San Juan Bautista","Maynas "
18609,71,11,"160113",0,0,0,0,0,0,1,1,150,2,37,7,5,0,2,1496.42135416667,1,1,1,"Duradero","Urbano",0.556521949418786,1.94185004705127,"San Juan Bautista","Maynas "
20763,2,11,"160113",1,0,0,0,0,0.4,1,1,71,1,71,7,4,1,2,895.189208984375,1,0,1,"Duradero","Urbano",-0.0331846718097949,0.528136229900062,"San Juan Bautista","Maynas "
20763,51,11,"160113",0,0,0,0,0,0,1,7,45,1,65,7,1,0,2,1674.23421223958,0,0,1,"Precario","Urbano",0.730926163473882,0.0628633280528297,"San Juan Bautista","Maynas "
20763,83,11,"160113",1,0,0,1,1,0.66,1,8,17,1,39,6,5,1,2,661.620703125,1,0,1,"Precario","Urbano",-0.26227570681089,-0.43819979701342,"San Juan Bautista","Maynas "
20763,99,11,"160113",1,0,0,0,0,0.4,1,9,136,1,43,6,5,1,2,1509.07760416667,1,0,1,"Precario","Urbano",0.568935581132807,1.69131848451814,"San Juan Bautista","Maynas "
18595,57,11,"160113",1,0,0,1,0,0.53,1,7,10,1,76,3,2,1,2,412.761840820312,1,0,0,"Precario","Urbano",-0.506363984572537,-0.563465578279982,"San Juan Bautista","Maynas "
18595,72,11,"160113",1,1,0,1,1,0.86,1,7,0,1,45,5,7,1,2,326.365955171131,1,0,0,"Precario","Urbano",-0.591103674927553,-0.742416694375072,"San Juan Bautista","Maynas "
18595,136,11,"160113",1,0,0,1,0,0.53,1,9,34,1,49,5,3,1,2,532.194010416667,1,0,0,"Precario","Urbano",-0.389221310543837,-0.133982899651768,"San Juan Bautista","Maynas "
20763,23,11,"160113",1,0,0,0,0,0.4,1,8,80,2,55,9,6,1,2,2432.88953993056,1,1,1,"Precario","Urbano",1.47503819000909,0.689192234385642,"San Juan Bautista","Maynas "
18609,24,11,"160113",1,0,0,1,1,0.66,1,1,50,1,63,6,5,1,2,723.446419270833,1,0,1,"Duradero","Urbano",-0.201635179744024,0.152338886100374,"San Juan Bautista","Maynas "
18609,55,11,"160113",1,0,0,1,1,0.66,1,7,17,1,73,5,7,1,2,390.658110119048,1,0,0,"Precario","Urbano",-0.528043990295513,-0.43819979701342,"San Juan Bautista","Maynas "
18609,102,11,"160113",0,0,0,0,0,0,1,1,88,1,48,10,4,0,2,812.986979166667,1,0,1,"Duradero","Urbano",-0.113811098044138,0.832353127261713,"San Juan Bautista","Maynas "
18584,36,11,"160113",1,0,0,1,0,0.53,1,1,100,1,56,99,3,1,2,1310.44498697917,0,0,0,"Duradero","Urbano",0.37411071941169,1.04709446657582,"San Juan Bautista","Maynas "
18584,115,13,"160113",0,0,0,1,0,0.13,1,1,0,2,54,6,3,0,2,1199.35904947917,1,1,1,"Duradero","Urbano",0.265154281546459,-0.742416694375072,"San Juan Bautista","Maynas "
18584,115,23,"160113",0,0,0,1,1,0.26,8,9,34,1,38,9,1,1,2,4132.27506510417,1,0,1,"Precario","Urbano",3.14184676677113,-0.133982899651768,"San Juan Bautista","Maynas "
18605,197,11,"160113",1,0,0,0,0,0.4,1,1,82,2,59,6,4,1,2,1208.22924804688,1,1,1,"Duradero","Urbano",0.273854439827922,0.72498245760466,"San Juan Bautista","Maynas "
18637,16,11,"160113",1,0,0,0,0,0.4,1,8,35,2,32,6,4,1,2,1283.5693359375,1,1,1,"Precario","Urbano",0.347750270297157,-0.116087788042259,"San Juan Bautista","Maynas "
18637,79,11,"160113",1,0,0,1,0,0.53,1,8,57,2,51,4,2,1,2,1121.66788736979,1,1,0,"Precario","Urbano",0.188952446574793,0.277604667366937,"San Juan Bautista","Maynas "
18607,66,11,"160113",0,0,0,0,0,0,1,1,77,1,37,6,3,0,2,1215.17523871528,1,0,1,"Duradero","Urbano",0.280667276967405,0.635506899557115,"San Juan Bautista","Maynas "
18607,31,11,"160113",1,0,0,1,0,0.53,1,1,40,1,29,9,4,1,2,677.788330078125,0,0,1,"Duradero","Urbano",-0.246418010677692,-0.0266122299947149,"San Juan Bautista","Maynas "
18645,39,11,"160113",1,0,0,0,0,0.4,1,7,27,2,52,6,8,1,2,520.728149414062,1,1,1,"Precario","Urbano",-0.400467372826938,-0.259248680918331,"San Juan Bautista","Maynas "
