CONGLOME,VIVIENDA,HOGAR,UBIGEO,P101,P102,P1172.02,P207,P208A,P301A,MIEPERHO,Pobre_energético,ESTRATO,ingreso_pc_mensual,inseguridad_alimentaria,sexo_mujer,educacion_basica_completa,material_pared,estrato3,ingreso_pc_z,gasto_elec_z
18586,34,11,160113,1,9,9,2,64,4,2,1,2,495.8274739583333,1,1,0,Precario,Urbano,-0.42489070632128295,-0.5813606898894913
18586,49,11,160113,1,1,31,2,36,5,2,1,2,823.264892578125,0,1,0,Duradero,Urbano,-0.10373021058707566,-0.1876682344802951
18586,65,11,160113,1,1,35,1,64,6,5,1,2,267.479443359375,1,0,1,Duradero,Urbano,-0.6488613417368001,-0.11608778804225944
18586,81,11,160113,1,1,63,1,62,11,3,0,2,957.8055555555555,0,0,1,Duradero,Urbano,0.028231329423760373,0.3849753370239902
18586,97,11,160113,1,7,23,1,35,4,5,1,2,433.1019856770833,1,0,0,Precario,Urbano,-0.4864137570358015,-0.33082912735636644
18615,177,11,160113,1,1,146,1,62,10,3,1,2,1733.2928602430557,1,0,1,Duradero,Urbano,0.788852666651612,1.8702696006132304
18615,211,11,160113,1,1,98,1,35,7,5,0,2,1009.7353515625,1,0,1,Duradero,Urbano,0.07916563955626295,1.0113042433568022
18655,18,11,160113,1,7,18,1,40,8,5,1,2,329.2634765625,1,0,1,Precario,Urbano,-0.5882616985573048,-0.420304685403911
18624,186,11,160113,1,1,23,1,48,5,4,1,2,1205.947021484375,1,0,0,Duradero,Urbano,0.2716159631831947,-0.33082912735636644
18624,48,11,160113,1,1,110,1,26,8,7,1,2,1311.155505952381,0,0,1,Duradero,Urbano,0.3748076178499564,1.2260455826709094
18617,67,11,160113,1,1,45,1,39,6,5,1,2,596.3150390625,1,0,1,Duradero,Urbano,-0.32632947175007043,0.06286332805282972
18615,2,11,160113,1,8,59,2,42,8,7,1,2,551.2094029017857,1,1,1,Precario,Urbano,-0.370570440087909,0.31339489058595454
18615,39,11,160113,1,1,99,1,60,6,4,1,2,841.20947265625,1,0,1,Duradero,Urbano,-0.0861296252357579,1.0291993549663112
18615,245,11,160113,1,1,140,1,57,9,4,1,2,1589.0675455729167,0,0,1,Duradero,Urbano,0.6473921281703081,1.762898930956177
18584,85,11,160113,1,8,76,1,45,3,4,1,2,808.7654622395834,1,0,0,Precario,Urbano,-0.11795168916767966,0.6176117879476062
18584,101,11,160113,1,1,84,2,23,9,2,1,2,626.8307698567709,1,1,1,Duradero,Urbano,-0.2963987226289397,0.7607726808236774
18605,20,11,160113,1,1,70,1,59,8,5,0,2,480.46630859375,1,0,1,Duradero,Urbano,-0.4399574006054607,0.5102411182905526
18605,227,11,160113,1,1,110,1,54,6,9,1,2,198.63735170717592,1,0,1,Duradero,Urbano,-0.7163837415150385,1.2260455826709094
18605,168,11,160113,1,1,14,1,71,8,5,1,2,829.1522786458333,1,0,1,Duradero,Urbano,-0.09795568476759563,-0.4918851318419467
18648,99,11,160113,1,8,42,1,42,9,5,1,2,801.937890625,1,0,1,Precario,Urbano,-0.12464837732764383,0.009177993224302976
18620,81,11,160113,1,1,0,1,37,9,2,0,2,2007.4166666666667,1,0,1,Duradero,Urbano,1.0577215635988513,-0.7424166943750715
18584,4,11,160113,1,1,69,1,49,8,4,0,2,1026.128173828125,0,0,1,Duradero,Urbano,0.0952442140438785,0.4923460066810437
18622,14,11,160113,1,1,50,1,71,9,4,0,2,1670.6897786458333,1,0,1,Duradero,Urbano,0.7274496761045881,0.15233888610037433
18622,16,11,160113,1,1,131,1,67,10,4,1,2,918.814697265625,1,0,1,Duradero,Urbano,-0.010012080355977665,1.6018429264705967
18622,30,11,160113,1,1,0,2,43,9,5,1,2,1233.7045572916666,1,1,1,Duradero,Urbano,0.29884139147360367,-0.7424166943750715
18622,33,11,160113,1,1,67,1,70,11,2,0,2,3938.2542317708335,1,0,1,Duradero,Urbano,2.9515452817461396,0.4565557834620259
18622,34,11,160113,1,1,76,1,64,10,3,0,2,2563.6432291666665,0,0,1,Duradero,Urbano,1.603285351958855,0.6176117879476062
18593,3,11,160113,1,1,38,1,29,6,4,1,2,931.5198567708334,1,0,1,Duradero,Urbano,0.0024495232758690107,-0.062402453213732695
18593,48,11,160113,1,1,76,1,54,10,4,0,2,1027.6038411458333,1,0,1,Duradero,Urbano,0.09669159305539049,0.6176117879476062
18593,69,13,160113,1,1,65,1,40,6,7,0,2,764.9289899553571,1,0,1,Duradero,Urbano,-0.16094782329732363,0.4207655602430081
18593,69,23,160113,8,9,19,1,25,6,2,1,2,1812.2980143229167,1,0,1,Precario,Urbano,0.8663433045780862,-0.4024095737944021
18593,69,33,160113,8,9,20,1,19,6,3,1,2,1016.9986979166666,1,0,1,Precario,Urbano,0.08628974872382894,-0.3845144621848932
18648,78,11,160113,1,9,0,2,35,6,4,1,2,186.1557413736979,1,1,1,Precario,Urbano,-0.7286260813769821,-0.7424166943750715
18595,42,11,160113,1,7,6,1,45,5,6,1,2,232.9447699652778,1,0,0,Precario,Urbano,-0.6827339909716325,-0.6350460247180181
18605,256,11,160113,1,1,92,1,51,10,3,0,2,3054.8845486111113,0,0,1,Duradero,Urbano,2.0851096539672263,0.9039335736997488
20763,67,11,160113,1,1,50,2,44,8,5,1,2,458.7367838541667,0,1,1,Duradero,Urbano,-0.4612703738351228,0.15233888610037433
18577,18,11,160113,1,1,18,1,37,6,3,0,2,754.0776909722222,0,0,1,Duradero,Urbano,-0.17159110461646443,-0.420304685403911
18577,37,12,160113,1,1,45,2,39,7,4,1,2,3140.6041666666665,1,1,1,Duradero,Urbano,2.1691860406701022,0.06286332805282972
18577,37,22,160113,8,9,30,1,43,6,4,1,2,772.479736328125,0,0,1,Precario,Urbano,-0.1535418235234944,-0.20556334608980403
18577,74,11,160113,1,1,95,2,25,11,4,0,2,4327.476236979167,0,1,1,Duradero,Urbano,3.3333059634369486,0.9576189085282756
18648,59,11,160113,1,8,28,2,68,9,6,1,2,384.5971408420139,1,1,1,Precario,Urbano,-0.5339887717619898,-0.24135356930882187
18648,54,11,160113,1,7,44,1,87,6,3,1,2,458.72222222222223,1,0,1,Precario,Urbano,-0.4612846563229145,0.04496821644332081
18577,113,11,160113,1,1,20,1,66,6,5,0,2,640.0840494791667,1,0,1,Duradero,Urbano,-0.28339950625478694,-0.3845144621848932
18577,132,11,160113,1,8,90,2,64,7,5,1,2,712.3075520833333,1,1,1,Precario,Urbano,-0.2125605166310978,0.868143350480731
18593,36,11,160113,1,7,35,2,50,6,4,1,2,878.7483723958334,1,1,1,Precario,Urbano,-0.04931034019344482,-0.11608778804225944
18593,78,11,160113,1,1,0,2,44,6,4,1,2,599.4375,1,1,1,Duradero,Urbano,-0.3232668678887731,-0.7424166943750715
18593,87,11,160113,1,8,9,1,26,5,4,1,2,445.2740478515625,1,0,0,Precario,Urbano,-0.47447503134421354,-0.5813606898894913
18620,67,11,160113,1,1,126,1,59,9,3,0,2,1299.5555555555554,0,0,1,Duradero,Urbano,0.36343003664485124,1.512367368423052
18609,71,11,160113,1,1,150,2,37,7,5,0,2,1496.4213541666666,1,1,1,Duradero,Urbano,0.5565219494187856,1.941850047051266
20763,2,11,160113,1,1,71,1,71,7,4,1,2,895.189208984375,1,0,1,Duradero,Urbano,-0.03318467180979488,0.5281362299000616
20763,51,11,160113,1,7,45,1,65,7,1,0,2,1674.2342122395833,0,0,1,Precario,Urbano,0.7309261634738815,0.06286332805282972
20763,83,11,160113,1,8,17,1,39,6,5,1,2,661.620703125,1,0,1,Precario,Urbano,-0.2622757068108902,-0.43819979701341993
20763,99,11,160113,1,9,136,1,43,6,5,1,2,1509.0776041666666,1,0,1,Precario,Urbano,0.5689355811328074,1.6913184845181413
18595,57,11,160113,1,7,10,1,76,3,2,1,2,412.7618408203125,1,0,0,Precario,Urbano,-0.5063639845725368,-0.5634655782799823
18595,72,11,160113,1,7,0,1,45,5,7,1,2,326.3659551711309,1,0,0,Precario,Urbano,-0.5911036749275532,-0.7424166943750715
18595,136,11,160113,1,9,34,1,49,5,3,1,2,532.1940104166666,1,0,0,Precario,Urbano,-0.38922131054383746,-0.13398289965176835
20763,23,11,160113,1,8,80,2,55,9,6,1,2,2432.8895399305557,1,1,1,Precario,Urbano,1.4750381900090888,0.6891922343856418
18609,24,11,160113,1,1,50,1,63,6,5,1,2,723.4464192708333,1,0,1,Duradero,Urbano,-0.20163517974402417,0.15233888610037433
18609,55,11,160113,1,7,17,1,73,5,7,1,2,390.65811011904765,1,0,0,Precario,Urbano,-0.528043990295513,-0.43819979701341993
18609,102,11,160113,1,1,88,1,48,10,4,0,2,812.9869791666666,1,0,1,Duradero,Urbano,-0.1138110980441383,0.8323531272617132
18584,36,11,160113,1,1,100,1,56,99,3,1,2,1310.4449869791667,0,0,0,Duradero,Urbano,0.3741107194116903,1.0470944665758202
18584,115,13,160113,1,1,0,2,54,6,3,0,2,1199.3590494791667,1,1,1,Duradero,Urbano,0.26515428154645865,-0.7424166943750715
18584,115,23,160113,8,9,34,1,38,9,1,1,2,4132.275065104167,1,0,1,Precario,Urbano,3.1418467667711347,-0.13398289965176835
18605,197,11,160113,1,1,82,2,59,6,4,1,2,1208.229248046875,1,1,1,Duradero,Urbano,0.2738544398279222,0.7249824576046596
18637,16,11,160113,1,8,35,2,32,6,4,1,2,1283.5693359375,1,1,1,Precario,Urbano,0.34775027029715666,-0.11608778804225944
18637,79,11,160113,1,8,57,2,51,4,2,1,2,1121.6678873697917,1,1,0,Precario,Urbano,0.18895244657479304,0.27760466736693673
18607,66,11,160113,1,1,77,1,37,6,3,0,2,1215.1752387152778,1,0,1,Duradero,Urbano,0.2806672769674054,0.635506899557115
18607,31,11,160113,1,1,40,1,29,9,4,1,2,677.788330078125,0,0,1,Duradero,Urbano,-0.2464180106776923,-0.026612229994714857
18645,39,11,160113,1,7,27,2,52,6,8,1,2,520.7281494140625,1,1,1,Precario,Urbano,-0.40046737282693806,-0.25924868091833075
18627,123,11,160113,1,1,56,2,59,9,2,0,2,1223.5381673177083,0,1,1,Duradero,Urbano,0.28886988956760135,0.2597095557574278
18602,70,11,160113,1,1,126,1,59,10,2,0,2,4696.332356770833,1,0,1,Duradero,Urbano,3.6950911704735376,1.512367368423052
18602,104,11,160113,1,1,37,2,73,10,1,0,2,1404.373046875,0,1,1,Duradero,Urbano,0.4662381934391036,-0.08029756482324162
18602,134,11,160113,1,1,109,1,34,4,5,1,2,458.7426432291667,0,0,0,Duradero,Urbano,-0.46126462678340335,1.2081504710614004
18627,15,11,160113,1,1,97,1,30,10,4,0,2,2315.8658854166665,1,0,1,Duradero,Urbano,1.3602578602143756,0.9934091317472934
18607,14,11,160113,1,9,23,1,35,5,4,1,2,786.9398600260416,1,0,0,Precario,Urbano,-0.1393588980815084,-0.33082912735636644
18607,49,11,160113,1,1,116,1,57,10,5,0,2,2233.0408854166667,0,0,1,Duradero,Urbano,1.279020602202417,1.333416252327963
18607,118,11,160113,1,1,166,2,45,10,4,1,2,897.0653483072916,0,1,1,Duradero,Urbano,-0.031344497777290696,2.2281718328034086
18627,1,11,160113,1,1,116,1,32,8,3,0,2,1548.3052300347224,0,0,1,Duradero,Urbano,0.6074112196941094,1.333416252327963
18627,28,11,160113,1,1,35,2,33,5,3,0,2,473.3615993923611,1,1,0,Duradero,Urbano,-0.4469259136690667,-0.11608778804225944
18627,42,11,160113,1,1,75,1,31,10,1,0,2,3538.4505208333335,1,0,1,Duradero,Urbano,2.559405743930647,0.5997166763380972
18627,55,11,160113,1,1,180,2,65,11,3,0,2,4344.504774305556,1,1,1,Duradero,Urbano,3.350008066429404,2.4787033953365336
18627,69,11,160113,1,1,68,1,77,9,6,0,2,2418.4815538194443,0,0,1,Duradero,Urbano,1.4609064026847174,0.4744508950715348
18595,87,11,160113,1,8,25,1,35,6,3,0,2,1285.0440538194446,1,0,1,Precario,Urbano,0.3491967180734365,-0.2950389041373486
18602,26,11,160113,1,7,15,1,52,6,6,1,2,517.3382161458334,1,0,1,Precario,Urbano,-0.4037923216172122,-0.4739900202324378
18615,108,11,160113,1,1,37,1,65,8,1,0,2,3167.2731119791665,0,0,1,Duradero,Urbano,2.1953437465711994,-0.08029756482324162
18654,31,11,160113,1,7,10,1,69,6,1,1,2,1438.4641927083333,0,0,1,Precario,Urbano,0.49967581746549417,-0.5634655782799823
18654,63,11,160113,1,1,19,2,35,6,1,0,2,2388.2428385416665,1,1,1,Duradero,Urbano,1.4312473587369843,-0.4024095737944021
18655,8,11,160113,1,1,20,1,30,6,4,0,2,380.7725423177083,1,0,1,Duradero,Urbano,-0.5377400533449802,-0.3845144621848932
18645,64,11,160113,1,1,61,2,46,10,8,1,2,1285.444091796875,1,1,1,Duradero,Urbano,0.34958908738689376,0.3491851138049724
18624,35,11,160113,1,8,15,2,70,4,1,1,2,427.7535807291667,1,1,0,Precario,Urbano,-0.49165963391725437,-0.4739900202324378
18725,37,11,160113,1,7,0,1,38,6,6,0,7,477.0475260416667,1,0,1,Precario,Rural,-0.4433106456434368,-0.7424166943750715
18743,77,11,160113,1,8,69,1,28,6,4,1,7,875.8771158854166,0,0,1,Precario,Rural,-0.052126555176303144,0.4923460066810437
18743,78,11,160113,1,7,12,2,42,3,7,1,7,231.97440011160714,1,1,0,Precario,Rural,-0.6836857589905841,-0.5276753550609645
18743,80,11,160113,5,7,8,1,47,7,6,1,7,388.0655110677083,1,0,1,Precario,Rural,-0.5305868896381658,-0.5992558014990002
18743,355,11,160113,1,1,54,1,51,6,4,1,7,818.4300130208334,1,0,1,Duradero,Rural,-0.10847240627741606,0.22391933253840998
18743,356,11,160113,1,1,35,2,46,6,4,1,7,436.1547444661458,1,1,1,Duradero,Rural,-0.48341951914391684,-0.11608778804225944
18743,359,11,160113,1,7,5,1,69,4,1,1,7,621.7414957682291,1,0,0,Precario,Rural,-0.30139043614809985,-0.6529411363275269
18743,360,11,160113,1,1,32,2,69,7,3,1,7,820.4533962673612,1,1,1,Duradero,Rural,-0.10648781096373956,-0.1697731228707862
18743,357,11,160113,1,8,79,1,47,9,4,0,7,1543.3341471354167,0,0,1,Precario,Rural,0.6025354316580125,0.671297122776133
18610,123,11,160113,1,7,9,1,44,7,5,1,2,751.4692708333333,1,0,1,Precario,Urbano,-0.17414952175895163,-0.5813606898894913
18610,73,11,160113,1,8,18,2,40,5,3,1,2,1022.1497395833334,1,1,0,Precario,Urbano,0.0913420457465317,-0.420304685403911
18610,6,11,160113,1,7,17,1,65,6,2,1,2,624.7434895833334,1,0,1,Precario,Urbano,-0.2984459900737512,-0.43819979701341993
18610,56,11,160113,1,9,0,1,76,3,2,1,2,397.2599283854167,1,0,0,Precario,Urbano,-0.5215687278282255,-0.7424166943750715
18610,23,11,160113,1,7,20,1,59,6,1,1,2,597.2283528645834,1,0,1,Precario,Urbano,-0.325433666027333,-0.3845144621848932
18610,40,11,160113,1,1,140,1,51,8,10,1,2,780.7141927083333,1,0,1,Duradero,Urbano,-0.14546522035359163,1.762898930956177
18625,23,11,160113,1,1,34,1,68,9,3,1,2,1534.9310980902776,1,0,1,Duradero,Urbano,0.5942934677175704,-0.13398289965176835
18625,112,11,160113,1,7,0,1,45,6,9,1,2,483.94907407407413,1,0,1,Precario,Urbano,-0.4365413991817331,-0.7424166943750715
18625,76,11,160113,1,7,20,1,42,6,4,0,2,484.7238362630208,0,0,1,Precario,Urbano,-0.43578148905989345,-0.3845144621848932
18625,94,11,160113,1,7,0,2,34,6,5,1,2,1017.7283854166666,1,1,1,Precario,Urbano,0.08700544823129162,-0.7424166943750715
18725,142,11,160113,1,7,17,1,68,8,2,1,7,634.4185384114584,1,0,1,Precario,Rural,-0.28895641038249026,-0.43819979701341993
18725,150,11,160113,1,7,15,1,71,6,3,0,7,825.7535264756945,1,0,1,Precario,Rural,-0.10128928340284195,-0.4739900202324378
18725,148,11,160113,1,7,28,1,36,6,6,1,7,135.32329644097223,1,0,1,Precario,Rural,-0.7784840764796506,-0.24135356930882187
18725,149,11,160113,1,8,0,1,71,6,1,1,7,620.17431640625,1,0,1,Precario,Rural,-0.302927572932647,-0.7424166943750715
18725,38,11,160113,1,8,15,1,35,3,1,0,7,1462.7119140625,0,0,0,Precario,Rural,0.5234587138838525,-0.4739900202324378
18725,40,11,160113,1,1,78,2,45,6,6,1,7,552.1628689236111,1,1,1,Duradero,Rural,-0.3696352518570528,0.653402011166624
18725,143,11,160113,1,1,35,1,34,6,4,1,7,922.1094563802084,0,0,1,Duradero,Rural,-0.0067804812460632476,-0.11608778804225944
18714,13,11,160113,1,7,7,1,45,6,6,1,7,231.2529839409722,1,0,1,Precario,Rural,-0.6843933457287413,-0.6171509131085091
18714,95,11,160113,1,7,0,2,53,5,2,1,7,821.2906087239584,0,1,0,Precario,Rural,-0.1056666477358807,-0.7424166943750715
18714,97,11,160113,1,7,16,1,49,4,3,1,7,520.3570963541666,1,0,0,Precario,Rural,-0.40083131285908885,-0.45609490862292884
18714,14,11,160113,1,7,48,2,46,6,15,1,7,512.4625868055556,1,1,1,Precario,Rural,-0.40857448592372375,0.11654866288135649
18714,15,11,160113,1,1,27,1,29,6,3,1,7,731.7777777777778,1,0,1,Duradero,Rural,-0.19346353204563865,-0.25924868091833075
18714,96,11,160113,1,7,11,2,78,3,3,1,7,163.09280056423611,1,1,0,Precario,Rural,-0.7512469093039701,-0.5455704666704735
18714,99,11,160113,1,7,37,2,26,6,4,1,7,458.3246256510417,1,1,1,Precario,Rural,-0.46167463103148876,-0.08029756482324162
18714,100,11,160113,1,7,7,1,35,6,4,1,7,270.4077555338542,1,0,1,Precario,Rural,-0.6459891648378235,-0.6171509131085091
18632,2,11,160113,1,1,25,1,40,5,3,1,2,429.9984266493056,1,0,0,Duradero,Urbano,-0.48945782133395926,-0.2950389041373486
18632,44,11,160113,1,1,0,1,20,7,2,0,2,1116.3553873697917,1,0,1,Duradero,Urbano,0.1837417863491543,-0.7424166943750715
18632,20,11,160113,1,1,10,2,65,9,3,1,2,1069.8213975694446,1,1,1,Duradero,Urbano,0.13809984568224631,-0.5634655782799823
18737,142,11,160113,1,8,9,2,61,5,2,1,7,854.0966796875,1,1,0,Precario,Rural,-0.07348946389979431,-0.5813606898894913
18737,144,11,160113,1,8,64,1,55,9,6,1,7,314.37030707465277,1,0,1,Precario,Rural,-0.6028693683707679,0.40287044863349913
18737,304,11,160113,1,1,45,1,43,9,7,0,7,1217.9342447916665,1,0,1,Duradero,Rural,0.28337339333908246,0.06286332805282972
18737,307,11,160113,1,8,16,2,34,5,5,0,7,382.3,0,1,0,Precario,Rural,-0.5362418767818811,-0.45609490862292884
18737,308,11,160113,1,1,8,1,50,6,1,0,7,2734.6083984375,1,0,1,Duradero,Rural,1.77097314630975,-0.5992558014990002
18737,310,11,160113,1,9,35,2,47,5,2,1,7,1426.6832682291667,0,1,0,Precario,Rural,0.4881207314222289,-0.11608778804225944
18690,212,11,160201,1,7,8,2,34,9,4,1,3,409.2506510416667,1,1,1,Precario,Urbano,-0.5098078654053384,-0.5992558014990002
18663,93,11,160201,1,7,0,1,22,5,1,1,3,1625.5833333333333,1,0,0,Precario,Urbano,0.683207914126274,-0.7424166943750715
18690,143,11,160201,1,7,8,2,20,5,2,1,3,322.3277994791667,1,1,0,Precario,Urbano,-0.5950644198214929,-0.5992558014990002
18690,195,11,160201,1,1,92,1,36,10,4,1,3,898.968505859375,0,0,1,Duradero,Urbano,-0.02947782345074672,0.9039335736997488
18663,61,11,160201,1,9,25,2,61,6,3,1,3,281.762939453125,1,1,1,Precario,Urbano,-0.6348516579760904,-0.2950389041373486
18663,33,11,160201,1,1,33,1,53,6,4,0,3,600.0146077473959,1,0,1,Duradero,Urbano,-0.3227008232044882,-0.15187801126127728
18663,73,11,160201,1,7,12,2,27,5,2,0,3,740.2916666666666,1,1,0,Precario,Urbano,-0.18511285304350394,-0.5276753550609645
18663,84,11,160201,1,1,87,1,58,6,5,1,3,715.7166666666667,1,0,1,Duradero,Urbano,-0.2092167542284587,0.8144580156522042
18663,100,11,160201,1,7,8,1,39,6,5,1,3,679.0356770833333,1,0,1,Precario,Urbano,-0.24519457511484832,-0.5992558014990002
18690,92,11,160201,1,1,30,1,32,7,5,1,3,258.43463541666665,1,0,1,Duradero,Urbano,-0.6577327621595034,-0.20556334608980403
18695,78,11,160201,1,7,35,1,44,6,6,1,3,351.5903049045139,1,0,1,Precario,Urbano,-0.5663628719396303,-0.11608778804225944
18695,91,11,160201,1,1,64,1,58,8,3,1,3,680.7286783854166,1,0,1,Duradero,Urbano,-0.24353402837664218,0.40287044863349913
18701,26,11,160201,1,1,149,1,40,5,4,1,3,1184.4466145833333,1,0,0,Duradero,Urbano,0.25052771563979565,1.923954935441757
18701,42,11,160201,1,1,10,1,29,4,4,1,3,497.3772379557292,1,0,0,Duradero,Urbano,-0.4233706510515686,-0.5634655782799823
18701,114,11,160201,1,1,50,1,52,6,10,1,3,332.15546875,1,0,1,Duradero,Urbano,-0.5854251453969729,0.15233888610037433
18701,128,11,160201,1,7,20,1,41,7,6,1,3,471.2472330729167,1,0,1,Precario,Urbano,-0.44899974792472014,-0.3845144621848932
18690,40,11,160201,1,1,40,1,64,6,2,1,3,495.7870279947917,1,0,1,Duradero,Urbano,-0.4249303769421797,-0.026612229994714857
18708,140,11,160201,1,7,20,1,87,3,2,1,3,405.417236328125,1,0,0,Precario,Urbano,-0.5135677941726289,-0.3845144621848932
18708,160,11,160201,1,7,19,1,31,11,1,1,3,2840.1370442708335,1,0,1,Precario,Urbano,1.8744788248997304,-0.4024095737944021
18708,177,11,160201,1,1,33,2,45,8,2,1,3,833.267333984375,1,1,1,Duradero,Urbano,-0.09391951438099018,-0.15187801126127728
18709,85,11,160201,1,1,33,1,53,6,5,1,3,539.5047200520833,1,0,1,Duradero,Urbano,-0.3820507460415392,-0.15187801126127728
18710,114,11,160201,1,1,12,1,33,6,4,1,3,453.9217122395833,1,0,1,Duradero,Urbano,-0.465993141297845,-0.5276753550609645
18710,60,11,160201,1,1,77,1,37,6,3,1,3,645.6418728298611,1,0,1,Duradero,Urbano,-0.27794822548780534,0.635506899557115
18710,78,12,160201,1,1,15,1,48,7,4,1,3,874.1402994791666,1,0,1,Duradero,Urbano,-0.053830077090144784,-0.4739900202324378
18710,78,22,160201,8,9,0,1,31,6,5,1,3,469.8208333333333,1,0,1,Precario,Urbano,-0.45039880380969116,-0.7424166943750715
18710,24,11,160201,1,1,54,1,30,8,2,0,3,1378.4143880208333,1,0,1,Duradero,Urbano,0.4407771579186646,0.22391933253840998
18704,124,11,160201,1,9,15,1,49,5,1,0,3,2056.1033528645835,1,0,0,Precario,Urbano,1.1054749338180778,-0.4739900202324378
18710,96,11,160201,1,1,14,1,37,7,5,1,3,378.4047526041667,1,0,1,Duradero,Urbano,-0.5400624529088442,-0.4918851318419467
18709,40,11,160201,1,1,37,2,58,4,5,1,3,686.74140625,1,1,0,Duradero,Urbano,-0.2376365635424635,-0.08029756482324162
18709,70,11,160201,1,1,36,1,33,6,4,1,3,1123.4375,1,0,1,Duradero,Urbano,0.190688136014231,-0.09819267643275052
18709,24,11,160201,1,1,123,1,52,7,3,0,3,1564.3115234375,1,0,1,Duradero,Urbano,0.6231106750152872,1.4586820335945252
18709,54,11,160201,1,1,21,1,46,6,3,0,3,314.5687662760417,1,0,1,Duradero,Urbano,-0.6026747136004922,-0.3666193505753843
18709,116,11,160201,1,1,20,1,65,4,3,1,3,734.1195746527778,1,0,0,Duradero,Urbano,-0.19116662704176335,-0.3845144621848932
18666,21,11,160201,1,1,110,1,57,8,4,0,3,1266.5208333333333,0,0,1,Duradero,Urbano,0.3310285847581015,1.2260455826709094
18703,24,11,160201,1,1,40,2,50,6,4,1,3,652.63134765625,1,1,1,Duradero,Urbano,-0.27109273777468196,-0.026612229994714857
18703,66,11,160201,1,1,15,1,51,7,4,1,3,918.17431640625,1,0,1,Duradero,Urbano,-0.010640185216816382,-0.4739900202324378
18710,42,11,160201,1,1,23,1,77,4,2,1,3,464.7040608723958,1,0,0,Duradero,Urbano,-0.4554174885618513,-0.33082912735636644
18695,25,11,160201,1,1,95,1,58,8,2,1,3,2276.1048177083335,0,0,1,Duradero,Urbano,1.3212590058074598,0.9576189085282756
18685,33,11,160201,1,1,70,1,43,6,3,0,3,2775.273871527778,0,0,1,Duradero,Urbano,1.8108590687922526,0.5102411182905526
18685,15,11,160201,1,1,60,1,37,6,4,0,3,667.4515380859375,1,0,1,Duradero,Urbano,-0.25655664802251915,0.3312900021954635
18685,68,11,160201,1,3,21,1,75,4,2,0,3,1477.1214192708333,1,0,0,Precario,Urbano,0.5375919911845953,-0.3666193505753843
18685,103,11,160201,1,1,125,1,76,8,5,1,3,1450.0162760416665,1,0,1,Duradero,Urbano,0.5110064492110498,1.4944722568135431
18685,121,11,160201,1,8,29,2,25,8,1,0,3,1875.2941080729167,1,1,1,Precario,Urbano,0.9281317732978481,-0.22345845769931294
18703,87,11,160201,1,1,48,2,44,9,3,1,3,964.8873697916666,1,1,1,Duradero,Urbano,0.03517738641490698,0.11654866288135649
18675,56,11,160201,1,1,7,1,52,6,1,0,3,3723.4176432291665,1,0,1,Duradero,Urbano,2.740827076207131,-0.6171509131085091
18703,107,11,160201,1,1,60,2,59,10,8,1,3,679.3954264322916,1,1,1,Duradero,Urbano,-0.2448417221033064,0.3312900021954635
18667,80,11,160201,1,9,0,1,78,5,1,1,3,162.5,1,0,0,Precario,Urbano,-0.7518283459763091,-0.7424166943750715
18675,8,11,160201,1,1,176,1,48,7,2,1,3,1853.1412760416667,0,0,1,Duradero,Urbano,0.9064036075095205,2.4071229488984978
18675,42,11,160201,1,1,177,1,58,6,3,1,3,1538.1653645833333,1,0,1,Duradero,Urbano,0.5974657338398257,2.4250180605080067
18675,74,11,160201,1,1,82,1,63,6,5,1,3,603.7495442708333,1,0,1,Duradero,Urbano,-0.3190374848161661,0.7249824576046596
18675,138,11,160201,1,1,60,2,83,8,6,1,3,919.0061848958334,1,1,1,Duradero,Urbano,-0.009824263512979345,0.3312900021954635
18704,16,11,160201,1,1,0,1,20,7,2,1,3,2974.7278645833335,1,0,1,Duradero,Urbano,2.006489560737554,-0.7424166943750715
18704,34,11,160201,1,1,60,2,71,8,2,1,3,2193.4274088541665,0,1,1,Duradero,Urbano,1.2401665096427008,0.3312900021954635
18704,70,11,160201,1,1,30,2,54,8,12,1,3,768.5953233506945,1,1,1,Duradero,Urbano,-0.15735177292612074,-0.20556334608980403
18704,106,11,160201,1,7,40,1,31,8,3,0,3,1780.1907552083333,1,0,1,Precario,Urbano,0.8348515364797073,-0.026612229994714857
18661,44,11,160201,1,1,80,2,80,10,4,0,3,1477.05029296875,0,1,1,Duradero,Urbano,0.5375222283623342,0.6891922343856418
18661,76,11,160201,1,1,80,1,58,6,3,0,3,1613.3042534722224,1,0,1,Duradero,Urbano,0.6711642222599715,0.6891922343856418
18676,128,11,160201,1,1,102,1,67,6,2,1,3,2062.3238932291665,0,0,1,Duradero,Urbano,1.1115762274199061,1.082884689794838
18676,171,11,160201,1,1,107,1,50,9,5,1,3,1039.51484375,1,0,1,Duradero,Urbano,0.10837426364682787,1.1723602478423827
18676,192,13,160201,1,8,34,1,60,6,7,1,3,373.3623279389881,1,0,1,Precario,Urbano,-0.5450082151005856,-0.13398289965176835
18676,192,23,160201,8,9,10,1,41,3,2,1,3,615.58203125,0,0,0,Precario,Urbano,-0.3074318247177695,-0.5634655782799823
18676,192,33,160201,8,9,0,2,29,5,3,1,3,226.7777777777778,1,1,0,Precario,Urbano,-0.6887827629063583,-0.7424166943750715
18699,18,11,160201,1,7,0,1,61,6,2,1,3,908.6548665364584,0,0,1,Precario,Urbano,-0.019977148756860675,-0.7424166943750715
